קבוצה,מספר שעור,שם שעור,מחלקה במערכת שכר,סמסטר,מס.שאלון,שם השאלון,ממוצע שאלה  1,ממוצע שאלה  2,ממוצע שאלה  3,ממוצע שאלה  4,מס.שאלון.1,לומדים,מס משיבים לקורס,אחוז משיבים,KMeans_Cluster,Hierarchical_Cluster,Clusters_Combined
1,3424104,CAD בתכן תבניות,6.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",5.0,6.0,6.5,7.0,142,8.0,2,25.0,0,1,"0,1"
1,3424104,CAD בתכן תבניות,6.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",7.0,7.0,7.0,7.0,142,8.0,1,12.5,0,1,"0,1"
1,3430102,סמינר בחומרים-תהליכים-תכן-בחירה,6.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.5,6.5,6.0,6.5,142,5.0,2,40.0,0,1,"0,1"
1,3430835,תוספים לחומרים פלסטיים-בחירה,6.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.14285714285714,6.42857142857143,5.66666666666667,5.71428571428571,142,17.0,7,41.176,0,1,"0,1"
1,3500818,למידת מכונה יישומית - בחירה,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.375,5.125,4.0,4.375,142,33.0,8,24.242,2,2,"2,2"
1,3500847,עיצוב אפיון ופיתוח משחקים-בחירה,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",5.0,5.0,7.0,6.25,142,14.0,4,28.571,1,1,"1,1"
1,3500847,עיצוב אפיון ופיתוח משחקים-בחירה,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.25,4.75,4.5,4.5,142,14.0,4,28.571,2,3,"2,3"
1,3501102,תכן לוגי - EMI,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.14285714285714,6.28571428571429,7.0,6.57142857142857,142,27.0,7,25.926,0,1,"0,1"
1,3501501,מערכות ספרתיות - תרגיל,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",7.0,7.0,7.0,7.0,142,18.0,1,5.556,0,1,"0,1"
1,3501801,מערכות ספרתיות,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.66666666666667,6.44444444444444,6.88888888888889,7.0,142,45.0,9,20.0,0,1,"0,1"
1,3502506,מבוא להסתברות וסטטיסטיקה-תרגיל,70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.66666666666667,5.33333333333333,3.66666666666667,6.0,142,20.0,3,15.0,1,3,"1,3"
1,3502510,מבני נתונים-תרגיל,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.33333333333333,3.66666666666667,4.66666666666667,6.0,142,13.0,3,23.077,1,3,"1,3"
1,3502562,תכנות 3 - תרגיל,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",5.5,5.66666666666667,4.33333333333333,4.33333333333333,142,22.0,6,27.273,1,3,"1,3"
1,3502806,מבוא להסתברות וסטטיסטיקה,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.0,4.25,3.25,3.33333333333333,142,21.0,4,19.048,2,2,"2,2"
1,3502810,מבני נתונים,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.33333333333333,5.11111111111111,4.875,6.22222222222222,142,28.0,9,32.143,1,3,"1,3"
1,3502871,אפיון מערכות תוכנה,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",5.63636363636364,5.90909090909091,7.0,6.72727272727273,142,36.0,11,30.556,0,1,"0,1"
1,3503127,אתיקה להנדסת תוכנה,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.0,4.90909090909091,5.0,4.0,142,37.0,11,29.73,1,3,"1,3"
1,3503540,שיטות בהנדסת תוכנה-תרגיל,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",1.42857142857143,1.16666666666667,1.71428571428571,1.83333333333333,142,32.0,7,21.875,2,2,"2,2"
1,3503819,תכנות בג'אווה,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.57142857142857,6.42857142857143,7.0,6.42857142857143,142,21.0,7,33.333,0,1,"0,1"
1,3503840,שיטות בהנדסת תוכנה,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",3.46153846153846,3.76923076923077,1.58333333333333,3.0,142,30.0,13,43.333,2,2,"2,2"
1,3504813,חישוביות סיבוכיות ושפות פורמליות,7.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.85714285714286,6.25,5.85714285714286,6.875,142,29.0,8,27.586,0,1,"0,1"
1,3600127,מיומנויות אישיות-בחירה,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",7.0,7.0,7.0,7.0,142,17.0,1,5.882,0,1,"0,1"
1,3601100,ללמוד איך ללמוד,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.66666666666667,6.66666666666667,6.5,7.0,142,17.0,3,17.647,0,1,"0,1"
1,3602316,מעבדת מבוא לאלקטרוניקה,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.33333333333333,6.44444444444444,6.25,6.33333333333333,142,19.0,9,47.368,0,1,"0,1"
1,3602514,פונקציות מרוכבות - תרגיל,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",5.5,5.5,6.5,6.25,142,22.0,4,18.182,0,1,"0,1"
1,3602518,הנדסת אלקטרוניקה 2-תרגיל,70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",5.57142857142857,5.28571428571429,5.85714285714286,5.14285714285714,142,19.0,7,36.842,1,1,"1,1"
1,3602519,מערכות לינאריות-תרגיל,70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.85714285714286,4.57142857142857,4.57142857142857,5.71428571428571,142,19.0,7,36.842,1,3,"1,3"
1,3602801,ארכיטקטורה של מעבד סיפרתי,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.61538461538462,6.46153846153846,6.3,6.46153846153846,142,22.0,13,59.091,0,1,"0,1"
1,3602814,פונקציות מרוכבות,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.88888888888889,4.55555555555556,6.28571428571429,4.88888888888889,142,22.0,9,40.909,1,3,"1,3"
1,3602818,הנדסת אלקטרוניקה 2,70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",5.9,5.8,6.71428571428571,6.2,142,17.0,10,58.824,0,1,"0,1"
1,3602819,מערכות לינאריות,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",3.88888888888889,4.22222222222222,4.33333333333333,5.66666666666667,142,19.0,9,47.368,1,2,"1,2"
1,3602826,משוואות דיפרנציאליות חלקיות,70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.41666666666667,4.08333333333333,2.75,5.41666666666667,142,20.0,12,60.0,2,2,"2,2"
1,3603822,מבוא לבקרה,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.57142857142857,6.14285714285714,6.57142857142857,6.83333333333333,142,16.0,7,43.75,0,1,"0,1"
1,3603832,התפשטות גלים אלקטרומגנטיים,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",7.0,7.0,7.0,7.0,142,20.0,1,5.0,0,1,"0,1"
1,3604145,תכן מערכות ספרתיות מתקדמות,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",7.0,7.0,7.0,7.0,142,21.0,1,4.762,0,1,"0,1"
1,3633802,מבוא למקורות אור וגלאים אופטיים,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.33333333333333,6.33333333333333,4.0,5.66666666666667,142,11.0,3,27.273,1,3,"1,3"
1,3633804,מבוא לאופטיקה,14.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",5.75,6.25,6.0,6.25,142,11.0,4,36.364,0,1,"0,1"
1,3900511,פיסיקה 1 (מכניקה)-תרגיל,70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.66666666666667,6.57142857142857,6.42857142857143,6.85714285714286,142,35.0,7,20.0,0,1,"0,1"
1,3900517,פיסיקה 1 לתוכנה וחשמל - תרגיל,70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.2,6.2,6.5,7.0,142,29.0,5,17.241,0,1,"0,1"
1,3900801,"חדו""א 1",70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.57894736842105,4.85,4.75,6.22222222222222,142,88.0,20,22.727,1,3,"1,3"
1,3900807,"חדו""א מוגבר 1",70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.16666666666667,4.18181818181818,3.09090909090909,5.27272727272727,142,28.0,12,42.857,2,2,"2,2"
1,3900810,פיסיקה 0,70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",5.6,5.1,5.2,6.2,142,54.0,10,18.519,1,3,"1,3"
1,3900811,פיסיקה 1 (מכניקה),70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",5.61111111111111,5.55555555555556,5.88888888888889,5.94444444444444,142,87.0,18,20.69,1,1,"1,1"
1,3900817,פיסיקה 1 לתוכנה וחשמל,70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",6.57142857142857,6.14285714285714,6.83333333333333,6.57142857142857,142,30.0,7,23.333,0,1,"0,1"
1,3902820,אלגברה לינארית,70.0,א,142,"סקר הוראה פרונטלי (הנדסה) - סמס' א' תשפ""א",4.88888888888889,4.42857142857143,2.60869565217391,6.84615384615385,142,77.0,28,36.364,1,3,"1,3"
1,4000106,תולדות האמנות עכשווית,4.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",6.75,7.0,7.0,6.75,143,47.0,4,8.511,0,1,"0,1"
1,4000110,תולדות העיצוב 1,4.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",6.53333333333333,6.375,6.66666666666667,6.46153846153846,143,58.0,16,27.586,0,1,"0,1"
1,4002107,תולדות היצירה 3,60.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",6.18181818181818,5.82608695652174,6.09803921568627,4.22413793103448,143,217.0,69,31.797,1,3,"1,3"
1,4041701,עבודת גמר עיונית,4.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",6.25,7.0,7.0,6.75,143,34.0,4,11.765,0,1,"0,1"
1,4042111,תולדות הטקסטיל 1,60.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",5.375,5.75,6.875,6.5,143,28.0,8,28.571,0,1,"0,1"
1,4043134,קיצור תולדות התכשיט,60.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",5.0,6.0,6.0,6.0,143,17.0,1,5.882,1,1,"1,1"
1,4043205,כתיבה יוצרת,60.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",6.71428571428571,6.42857142857143,6.85714285714286,6.85714285714286,143,21.0,7,33.333,0,1,"0,1"
1,4044101,תולדות העיצוב הגרפי 1,60.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",6.57575757575758,6.62857142857143,6.89655172413793,6.72727272727273,143,122.0,35,28.689,0,1,"0,1"
1,4044103,תולדות האיור,12.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",4.0,5.4,6.0,7.0,143,18.0,5,27.778,1,1,"1,1"
1,4044106,כתיבה יוצרת,60.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",6.5,6.5,6.33333333333333,7.0,143,20.0,4,20.0,0,1,"0,1"
1,4045205,כתיבה יוצרת,60.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",3.0,3.0,6.0,6.0,143,20.0,1,5.0,1,3,"1,3"
1,4047103,מבוא לאמנות מודרנית 1,60.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",6.35714285714286,6.86666666666667,6.84615384615385,6.61538461538462,143,47.0,15,31.915,0,1,"0,1"
1,4047106,מבוא לאמנות ישראלית 1,15.0,א,143,"סקר הוראה פרונטלי (עיצוב) - סמס' א' תשפ""א",5.7,4.8,6.88888888888889,6.875,143,36.0,10,27.778,0,1,"0,1"
